framework,path,question_id,answer_id,answer_score,answer_creation_date,answer_owner_id,answer_owner_reputation,answer_owner_creation_date,answer_owner_tags
Android,googlesamples/android-BluetoothChat,56665807,56672004,0,2019-06-19 12:14:50,10181236,312,2018-08-04 17:24:18,python;ffmpeg;streamlink;caching;http-live-streaming;
Android,googlesamples/android-play-places,29327324,29427054,1,2015-04-03 02:06:50,1912077,3094,2012-12-18 04:09:41,java;hibernate;android;spring;sql;
Android,googlesamples/android-play-places,29327324,29328202,0,2015-03-29 06:49:47,4694013,6744,2015-03-20 08:39:45,android;java;android-studio;javascript;date;
Android,googlesamples/android-play-places,29744045,29803157,1,2015-04-22 12:06:23,3184778,2069,2014-01-11 07:25:23,android;android-layout;android-linearlayout;android-edittext;layout;
Android,googlesamples/android-play-places,29744045,29750984,4,2015-04-20 10:40:56,188779,918,2009-10-12 21:37:17,android;git;floating-point;resources;amazon-appstore;
Android,googlesamples/android-play-places,30228374,30382068,0,2015-05-21 14:53:37,1211831,1621,2012-02-15 13:23:19,android;google-places-api;android-fragments;google-api-client;encoding;
Android,googlesamples/android-play-places,30444150,31858505,1,2015-08-06 10:31:27,3178944,17220,2014-01-09 15:47:10,android;android-studio;gradle;java;android-recyclerview;
Android,googlesamples/android-play-places,51832965,51836721,0,2018-08-14 04:13:15,2722568,1273,2013-08-27 13:18:42,algorithm;big-o;analysis;java;c++;
Android,googlesamples/android-play-places,29542859,29713567,5,2015-04-18 02:03:12,4803594,71,2015-04-18 00:55:22,android;autocomplete;google-places-api;android-layout;android-actionbar;
Android,googlesamples/android-play-places,31640783,43072338,1,2017-03-28 10:31:07,1412900,1198,2012-05-23 10:36:39,android;java;facebook;xml;xslt;
Android,googlesamples/android-play-places,31656342,31862902,0,2015-08-06 14:11:14,5012866,705,2015-06-15 16:04:30,svg;text;java;javascript;jquery;
Android,googlesamples/android-play-places,32252306,32277903,0,2015-08-28 14:49:22,2080233,1018,2013-02-17 06:22:25,android;c#;eclipse;refresh;panel;
Android,googlesamples/android-play-places,33115337,49666938,0,2018-04-05 03:50:37,606413,2005,2011-02-07 09:26:10,android;debugging;certificate;xcode;objective-c;
Android,googlesamples/android-play-places,33115337,50295705,0,2018-05-11 11:35:37,6619548,515,2016-07-21 07:51:02,mysql-python;homebrew;pip;virtualenv;django;
Android,googlesamples/android-play-places,33115337,48692727,3,2018-02-08 15:48:21,6739012,1738,2016-08-20 16:46:36,android;java;variables;interface;listener;
Android,googlesamples/android-play-places,33115337,43465521,2,2017-04-18 02:54:07,3110234,1631,2013-12-17 04:56:46,android;java;phone-number;telephonymanager;android-spinner;
Android,googlesamples/android-play-places,33115337,40512903,0,2016-11-09 14:37:30,1598592,296,2012-08-14 12:13:06,spring-data-jpa;java;hibernate;spring-data;jpa;
Android,googlesamples/android-play-places,33115337,38094673,1,2016-06-29 04:52:08,5286885,1708,2015-09-01 00:11:40,android;drawerlayout;deprecation-warning;android-studio;android-fragments;
Android,googlesamples/android-play-places,33115337,34470190,2,2015-12-26 06:48:54,4025692,4281,2014-09-10 02:50:33,android;java;overhead;gradle;textview;
Android,googlesamples/android-play-places,33115337,33613162,8,2015-11-09 13:01:33,2911228,116,2013-10-23 09:02:29,android;google-places-api;php;.htaccess;if-statement;
Android,googlesamples/android-play-places,48323477,48325482,0,2018-01-18 13:03:27,4111447,3870,2014-10-05 17:06:46,android;multi-window;android-n-preview;java;apk;
Android,googlesamples/android-play-places,54783052,54997399,3,2019-03-05 03:21:39,8069213,49,2017-05-26 04:00:36,android;google-places-api;google-play-services;googleplacesautocomplete;android-livedata;
