Id,PostTypeId,AcceptedAnswerId,positionOfAnswer,answerCreationDate,delayBetweenQuestionCreationAndAnswerCreation,ParentId,CreationDate,DeletionDate,Score,ViewCount,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,Category
54091648,1,,,,,,"43473,51155",,2,230,722683,,722683,,"43475,49284","43475,49284","Camera 2 API to Preview, Record and Extract the preview frame to Firebase face detection processing simultaneously",<android><face-detection><android-camera2>,2,Modify
54319444,1,,,,,,"43488,12672",,2,362,4312282,,4312282,,"43488,15704","43489,63",<android.arch.lifecycle.ViewModel>> cannot be provided without an @Provides-annotated method,<java><android><dependency-injection><viewmodel><dagger-2>,1,Modify
54402542,1,,,,,,"43493,54008",,2,96,1315447,,1315447,,"43516,49374","43516,49374",Inject Adapter to Fragment using Dagger2,<android><kotlin><recycler-adapter><dagger-2>,1,Modify
54640389,1,,,,,,"43507,95612",,1,37,7313789,,7313789,,"43511,78564","43511,78564",android ndk opengl creating protected context,<android><opengl-es><android-ndk><egl>,1,Modify
55083734,1,,,,,,"43534,07488",,1,47,2322187,,8034839,,"43535,20992","43535,20992","java.lang.UnsatisfiedLinkError: dlopen failed: library ""/Users/..."" not found",<android><android-ndk><java-native-interface><shared-libraries>,1,Modify
55196032,1,,,,,,"43540,46063",,1,61,6824931,,,,,"43544,65836",Pre-Populate Room Database using WorkManager and Dagger,<android><android-room><dagger><android-workmanager>,1,Modify
55764251,1,,,,,,"43574,64854",,1,25,8501795,,11181035,,"43574,73972","43575,77019",Retrofit LiveDataCallAdapter doesn't call function adapt (call),<android><kotlin><retrofit><android-livedata>,1,Modify
28355353,1,28532785,854,2/16/2015 0:06:39,241,,"42040,93935",,4,2995,1763767,,1763767,,"42041,38867","42111,60943",Android geofencing when app is killed,<android><service><android-service><geofencing><android-geofence>,3,Reference
28685027,1,28789178,856,"42007,07367",123,,"42058,94831",,2,4714,2129008,,,,,"42064,07367",Can Media Projection api take a screenshot from my home screen on lollipop?,<android><screenshot><android-5.0-lollipop>,1,Reference
30047918,1,30105684,863,"42190,64981",55,,"42129,35683",,2,861,1231245,,1231245,,"42129,47392","42131,64981",Android Testing Support Library not found with Espresso and different IMPORTVariants,<android><android-testing><android-espresso>,1,Reference
30106336,1,30107908,864,"42190,72623",1,,"42131,67106",,2,1236,369833,,-1,,"42878,50152","42131,728",How to capture a screenshot programmatically with Lollipop,<android><android-mediaprojection>,1,Reference
33149700,1,33150597,891,10/15/2015 14:01:33,0,,"42292,5558",,5,2077,4227647,,2401535,,"42299,43105","42299,43105",Activity Recognition Running permissions in android 6.0,<android><android-permissions><android-6.0-marshmallow><activity-recognition>,2,Reference
33371331,1,33450716,896,10/31/2015 10:51:26,91,,"42304,62375",,5,6020,1317571,,,,,"43060,4174",How to get detected barcode/QR automatically,<android><android-vision>,2,Reference
33617074,1,33621066,897,"42288,03683",5,,"42317,82637",,1,1196,535871,,,,,"42318,80918",Flavor dimensions and variant filters for experimental plugin?,<android><android-ndk><android-gradle><android-productflavors><gradle-experimental>,1,Reference
33851794,1,33851850,899,11/22/2015 5:13:45,0,,"42330,21171",,12,1394,2598349,,,,,"42572,25149",Why is registering IabBroadcastReceiver in Activity a bad idea?,<android>,3,Reference
34169251,1,34169844,903,"42259,11025",1,,"42347,06419",,1,749,4885784,,-1,,"42878,50524","43052,3733",Why is a hardcoded UUID used in the Android Sample BluetoothChat application?,<android><bluetooth><uuid>,1,Reference
34170159,1,34170187,904,"42259,1387",0,,"42347,1364",,1,731,4885784,,,,,"42347,20552",Using a callback vs using Handler in Android?,<java><android><callback><listener><handler>,2,Reference
35105545,1,35106120,909,1/30/2016 19:30:07,0,,"42399,77719",,19,15782,3127984,,,,,"42674,40267",How to mock a SharedPreferences using Mockito,<android><sharedpreferences><mockito>,1,Reference
32990275,1,35264164,911,"42584,30296",2972,,"42284,45097",,4,3851,5417969,,,,,"42984,63822",how to register Fingerprint for Authentication on Nexus emulator,<emulation><nexus-5>,2,Reference
35489632,1,35509532,914,2/19/2016 16:00:46,21,,"42418,77205",,11,6424,3543729,,,,,"42419,6672",Limit Detection Area in Vision API,<android><google-vision><android-vision>,1,Reference
35711493,1,35728605,920,"42372,69938",17,,"42429,95957",,2,2233,2737933,,,,,"42588,75231",How to Import Sample ApiDemos into Android Studio 1.5.1,<android><android-studio><github>,3,Reference
36034766,1,36062362,927,3/17/2016 13:43:56,25,,"42445,48983",,8,2523,1407528,,1407528,,"42446,31192","42446,57218",How to use extra *.so libraries on Android Studio and NDK,<android><android-studio><java-native-interface><shared-libraries><gradle-experimental>,1,Reference
36368371,1,36389005,931,"42433,74752",39,,"42462,08522",,2,1294,2509368,,2509368,,"42462,14999","42713,57016",Examples for Java Client Library for Google Fit REST API (not Android API!),<java><google-fit>,3,Reference
36472561,1,36482728,932,"42555,70898",7,,"42467,41097",,5,721,976628,,,,,"42467,70898",Android NDK unable to debug native code with two gradle plugins,<android><debugging><android-ndk><java-native-interface><native>,1,Reference
37124544,1,37147778,937,"42648,8295",23,,"42499,83786",,2,208,4731895,,,,,"42500,8295",Gradle JUnit android run all but @FlakyTest,<android><gradle><junit><android-espresso>,1,Reference
37300874,1,37310467,939,5/18/2016 21:34:06,8,,"42508,5547",,4,2265,878126,,878126,,"42508,55997","42769,1467",Why isn't the new Play-Services FaceDetector available on some devices?,<android><google-play-services><face-detection>,2,Reference
38403559,1,38409251,942,7/16/2016 8:20:06,13,,"42566,80088",,1,257,1233366,,,,,"42567,34729",Google Play Dev Console automation of creating a new app,<android><fastlane>,1,Reference
38601271,1,38646673,943,7/28/2016 21:01:27,45,,"42577,96338",,6,656,1880711,,,,,"42766,08438",Android Auto app never calls onGetRoot,<android><android-auto>,2,Reference
38832797,1,39107586,946,8/23/2016 17:39:58,362,,"42590,63343",,1,1839,6059256,,,,,"42606,60336",Using Prebuilt library in Android Studio,<android><gradle><android-ndk><java-native-interface><boringssl>,1,Reference
39327480,1,39333694,947,"42499,64343",6,,"42618,39109",,2,3873,1081355,,1081355,,"42618,46808","42828,5114",How to get user's current location in Android,<android><location><google-play-services>,2,Reference
40832882,1,40848379,952,11/28/2016 15:51:43,20,,"42701,80449",,10,4121,1036017,,,,,"43131,1073",Does Machine Vision API work offline?,<android-vision>,2,Reference
41096332,1,41112022,953,12/13/2016 0:45:07,16,,"42716,32902",,1,822,3221524,,3221524,,"42716,99035","43174,55066",Issues traversing through directory hierarchy with Android Storage Access Framework / DocumentProvider using MTP,<android><android-external-storage><mtp><storage-access-framework><document-provider>,3,Reference
41500348,1,41500488,958,"42887,2859",0,,"42741,27924",,2,629,6339618,,,,,"42922,92252",Why getPurchaseHistory method is not present in IInAppBillingService.aidl even if it is documented?,<android><google-play><google-play-services>,2,Reference
41646040,1,41649595,959,1/14/2017 11:44:00,9,,"42749,08214",,4,659,7101554,,,,,"42830,26711",MVP + RxJava - Put the Schedulers in the Presenter or in the Interactor?,<android><architecture><rx-java><kotlin><mvp>,2,Reference
41705194,1,41781171,962,1/21/2017 15:35:32,92,,"42752,80271",,5,1352,6509751,,,,,"42756,64968",How to instantiate GoogleIdTokenVerifier properly / what does .setAudience() do?,<java><android><google-signin><google-authentication>,1,Reference
42009948,1,42010274,967,"42768,7931",0,,"42768,78024",,1,1064,7507065,,-1,,"42878,52231","42768,7931",How do I show permissions rationale for multiple permissions request?,<android><android-alertdialog><android-permissions><android-dialog>,1,Reference
42366276,1,42366771,411,2/21/2017 12:01:27,0,,"42787,48541",,2,2979,5302251,,1033581,,"43480,74584","43480,74584",Android: How to record video using android.hardware.camera2 and MediaRecorder,<android><camera><android-camera><android-camera2>,2,Reference
42358194,1,42402203,976,2/22/2017 21:00:35,41,,"42787,15028",,2,1028,7408814,,4409409,,"42929,79201","42929,79201",How to debug Android Studio Project (using NDK and JNI) line by line to see the workflow?,<android-studio><debugging><android-ndk><java-native-interface>,2,Reference
42820003,1,42820930,418,3/15/2017 21:23:37,0,,"42809,85103",,12,9104,2922851,,2922851,,"42809,85998","43354,49598",Can i register MVP Presenter inside Fragment,<android><android-fragments><android-activity><mvp><android-mvp>,1,Reference
39454127,1,42908291,981,3/20/2017 15:57:52,4536,,"42625,65515",,1,1502,262119,,262119,,"42626,82709","42814,66914","Why is package ""com.android.bluetooth"" querying our MediaBrowserService on Samsung devices?",<android><wear-os><samsung-mobile><android-auto>,2,Reference
43098757,1,43180267,985,"42798,36936",112,,"42823,67184",,3,977,3041015,,3041015,,"42824,48858","42828,36936",Android how to get location update in batch,<android><geolocation><location><google-play-services><fusedlocationproviderapi>,1,Reference
43258773,1,43646354,989,4/26/2017 23:47:14,488,,"42831,62315",,35,2613,2886392,,2886392,,"42851,4959","42853,41942",Is Content Provider an implementation of IMPORT Pattern?,<android><design-patterns><android-mvp>,8,Reference
43774620,1,43774743,992,"42830,23892",0,,"42859,23385",,5,2995,974766,,,,,"43001,71976",MVVM on Android with DataBinding or RxJava?,<android><mvvm><data-binding><rx-java><android-databinding>,1,Reference
38034005,1,44012305,993,5/16/2017 21:59:00,7797,,"42546,99978",,3,445,6513648,,1841194,,"43253,22569","43253,22569",Android NFC device owner provisioning: send custom properties. Is it possible?,<java><android><provisioning><nfs>,2,Reference
44447767,1,44470910,995,"43014,32538",30,,"42895,04627",,1,111,470542,,,,,"42979,61628",Redundancy in Android Model-View-Presenter between Model and View Adapter,<android>,2,Reference
44487347,1,44487594,996,"43045,79049",0,,"42897,7748",,1,36,,user7320356,,user7320356,"42897,7966","42897,7966",Start an if statement according to the message RECEIVED-Bluetooth,<android><bluetooth><android-bluetooth>,1,Reference
44560981,1,44646030,997,6/20/2017 7:02:25,119,,"42901,30063",,3,320,5907514,,1083957,,"42906,29443","42906,29443",Purpose of stubAllExternalIntents() in Espresso intents testing,<android><testing><android-intent><android-espresso><android-testing>,2,Reference
44910631,1,44911261,494,"42832,71734",0,,"42920,68623",,7,1426,8251758,,1390874,,"43006,94337","43006,94747",TrivialDrive vs TrivialDrive V2?,<android><github><in-app-purchase><play-billing-library>,3,Reference
45139577,1,45148366,1004,7/17/2017 15:41:37,6,,"42933,363",,1,642,1262089,,,,,"42933,75508",How to set the package/applicationId for android instant app?,<android><android-instant-apps>,1,Reference
45208116,1,45325913,1006,7/26/2017 11:40:54,148,,"42936,31079",,7,1088,5457853,,5457853,,"42942,82565","42942,82565",Geocoder returns an address with zero length,<android><android-location>,2,Reference
45217815,1,45361818,1007,7/27/2017 22:08:45,175,,"42936,60855",,5,1359,5190902,,1000551,,"43049,37252","43049,37252",Returning LiveData from IMPORT,<android><android-lifecycle><android-architecture-components><android-livedata>,1,Reference
45531230,1,45645939,520,"43077,10159",135,,"42953,4514",,19,1797,917467,,,,,"42959,10159",Android Architecture Components network threads,<java><android><multithreading><architecture>,1,Reference
46111860,1,46111993,1015,"42956,35266",0,,"42986,34729",,23,18544,1439522,,7679573,,"42986,36944","43470,66534",Oreo - Foreground service does not show foreground notification,<android><android-notifications><android-8.0-oreo><foreground-service>,2,Reference
46278357,1,46280749,537,9/18/2017 13:37:52,1,,"42996,48485",,17,1782,4260554,,2489403,,"43219,58723","43219,58723","Understanding Android Architecture Components example GithubBrowserSample: ViewModelModule, ViewModel parameters",<android><dagger-2><android-architecture-components><dagger.android><android-viewmodel>,1,Reference
45099484,1,46485018,1021,9/29/2017 8:41:58,1847,,"42930,39692",,6,761,440921,,440921,,"42930,41875","43020,46672",How can I get hold of (or bypass) the Android DPC Support Library?,<android><mdm><android-for-work>,2,Reference
47078005,1,47079964,1023,"42777,67824",1,,"43041,61176",,13,2800,1769975,,1769975,,"43042,36494","43284,83171","Why is Espresso's registerIdlingResources deprecated, and what replaces it?",<java><android><android-espresso>,2,Reference
47148619,1,47161584,1024,"42927,64405",13,,"43046,06721",,1,157,3308320,,,,,"43046,64405",How do you structure a local data source using RxJava and Realm?,<android><realm><mvp><rx-java2>,2,Reference
47323883,1,47326971,1025,11/16/2017 10:16:12,2,,"43055,31046",,11,1537,4620609,,4620609,,"43055,35933","43116,74102",Why Room entities don't work with immutable properties in Android,<android><sqlite><kotlin><immutability><android-room>,2,Reference
37747466,1,47359090,1026,11/17/2017 20:53:05,12609,,"42531,49001",,4,570,952135,,,,,"43527,48118",Writing data to BluetoothSocket on the UI thread,<android><android-bluetooth>,3,Reference
45203918,1,47489640,1027,11/25/2017 19:13:45,3089,,"42936,08973",,2,659,1475706,,1475706,,"43067,71014","43088,99376",Is JNI_OnLoad normally used for Android NDK?,<android><android-ndk><java-native-interface>,1,Reference
47868684,1,47873189,1029,12/18/2017 17:06:54,4,,"43087,52594",,2,903,7123686,,7123686,,"43087,58703","43567,68176","In clean MVP, who should handle combining interactors?",<android><mvp><use-case><clean-architecture>,2,Reference
47866673,1,47881098,608,12/19/2017 6:21:46,19,,"43087,44471",,1,1912,5268086,,1000551,,"43178,47542","43178,47542",Android Architecture Components: How is LiveData in the IMPORT observed by a ViewModel,<android><mvvm><viewmodel><android-architecture-components><android-livedata>,1,Reference
47727211,1,47930515,1031,12/21/2017 18:12:56,296,,"43078,39885",,20,9731,6100078,,,,,"43501,84356",Using LiveData with Data Binding,<android><kotlin><android-databinding><android-architecture-components><android-mvvm>,3,Reference
48094952,1,48095129,1032,"43191,51093",0,,"43104,50464",,5,2615,1281930,,,user8389458,"43211,9276","43211,9276",Where does android.hardware.camera2.full come from?,<android><android-camera><android-camera2>,3,Reference
48039177,1,48132487,1033,"43252,93074",165,,"43100,0508",,2,599,2736367,,,user9048861,"43100,05529","43106,93074",Android app architecture with BLE,<android><architecture><bluetooth-lowenergy>,1,Reference
48127910,1,48169325,1034,"43344,56344",71,,"43106,56791",,1,219,630668,,630668,,"43113,27017","43113,34822",test rxjava callback function,<android><unit-testing><mockito><rx-java2>,2,Reference
48172364,1,48174338,1036,"43344,76005",2,,"43109,67652",,3,3458,8052090,,2649012,,"43109,68931","43138,97494",How to query a complex nested objects in Room?,<android><android-room>,2,Reference
46984467,1,48350486,1038,1/19/2018 22:31:36,2015,,"43035,95541",,1,164,1964609,,,,,"43119,93861",Deprecated Inventory object from google play billing library 1.0?,<android><android-billing><play-billing-library>,1,Reference
48781673,1,48817039,1078,2/15/2018 22:02:41,38,,"43145,30588",,3,1174,9358655,,9358655,,"43145,32012","43147,4631",Proper way of using Fragments and MVP pattern,<android><android-fragments><mvp><android-mvp>,2,Reference
48914977,1,48992369,1042,2/26/2018 16:01:13,115,,"43152,85699",,4,469,1866373,,1866373,,"43160,66716","43160,66716",Android Architecture Components GithubBrowserSample unit test understanding,<android><unit-testing><kotlin><mockito><android-architecture-components>,2,Reference
49590960,1,49592891,1046,3/31/2018 22:07:19,3,,"43190,76329",,3,2004,72437,,,,,"43190,92175",Insert (or delete) single List item from LiveData,<android><android-architecture-components><android-livedata>,1,Reference
49588393,1,49606378,1047,"43135,27146",40,,"43190,56997",,1,93,660350,,660350,,"43191,39332","43192,52994",Promoting 'beta' apk to 'production' programmatically,<android><google-play-developer-api>,1,Reference
49688616,1,49689440,1048,"43255,38896",0,,"43196,3565",,3,870,737972,,737972,,"43215,71221","43215,71221",How does designing custom android DPC app relate to Android management API?,<android><kiosk-mode><cosu><android-enterprise><android-management-api>,1,Reference
49762991,1,49778032,1049,"43408,61233",17,,"43200,88772",,1,327,3186218,,3186218,,"43201,57348","43201,61233","Where should I put the image download logic on Android, according to the MVP pattern?",<android><mvp><android-mvp>,2,Reference
46689217,1,49928687,1050,4/19/2018 19:20:06,4566,,"43019,55245",,3,243,1478296,,,,,"43209,80563",Dagger 2 bindings delegation with subcomponents,<android><mvvm><dependency-injection><dagger-2>,1,Reference
49833533,1,50061778,1051,4/27/2018 11:48:48,307,,"43204,67813",,5,3301,3374428,,3374428,,"43217,3244","43322,53269",How to correctly mock ViewModel on androidTest,<android><kotlin><mockito><android-espresso><android-architecture-components>,5,Reference
50362528,1,50389268,1053,5/17/2018 10:32:15,29,,"43236,19174",,3,594,2553048,,2553048,,"43237,1652","43456,37958","IllegalStateException: Expected configuration ':module:debugFeatureCompileClasspath' to contain exactly one file, however, it contains 2 files",<android><kotlin><android-instant-apps><android-wear-2.0>,1,Reference
50423546,1,50675491,1054,"43196,3165",382,,"43239,37576",,1,168,878126,,878126,,"43254,62185","43255,3165","How to offer actions of my app to other apps, via Smart-Linkify (AKA ""smart text selection"")?",<android><android-8.0-oreo><smart-linkify><smart-text-selection>,1,Reference
50869969,1,50870340,717,6/15/2018 6:39:55,0,,"43266,25457",,3,172,3828004,,,,,"43266,2826","Android Architecture Blueprints ""todo‑mvp‑dagger"", where is @Provides for TasksIMPORT?",<java><android><kotlin><dagger-2><dagger.android>,1,Reference
50709880,1,50877431,1056,6/15/2018 14:17:51,231,,"43256,94131",,1,286,8698088,,,,,"43266,59573","ERROR: In <declare-styleable> NavArgument, unable to find attribute type",<java><android><android-gradle>,1,Reference
51523053,1,51523428,1059,7/25/2018 16:11:50,0,,"43306,65854",,2,71,3142611,,2649012,,"43306,66417","43311,62243",How to know which finger is scanned for bio-metric?,<android><biometrics><android-fingerprint-api>,1,Reference
51781176,1,51788659,756,"43381,60242",7,,"43322,30921",,5,1740,9291997,,139985,,"43322,33449","43540,66041",Is SingleLiveEvent actually part of the Android Architecture Components Library?,<android><android-architecture-components><android-livedata><mutablelivedata>,2,Reference
51884303,1,51886545,758,8/16/2018 23:24:12,3,,"43328,82159",,1,123,1270257,,1270257,,"43328,82537","43328,98455",Adapter referencing generated classes (android-sunflower),<android><kotlin><android-jetpack>,1,Reference
51892478,1,51961333,1063,8/22/2018 6:59:37,117,,"43329,39973",,6,3680,2253682,,2253682,,"43333,81786","43542,29441",Multiple LiveData Observers After Popping Fragment,<android><android-fragments><kotlin><android-navigation><android-livedata>,2,Reference
52140059,1,52142897,1066,"43168,15509",8,,"43345,78131",,6,994,3499145,,3499145,,"43544,31087","43544,31087",Android Jetpack Navigation proper back stack with BottomNavigationView,<android><android-architecture-components><bottomnavigationview><android-navigation><android-jetpack>,2,Reference
52173040,1,52176365,1067,"43229,11797",7,,"43347,82208",,1,653,1866373,,,,,"43348,11797",Android Architecture sample unit testing live data,<android><kotlin><android-testing><android-architecture-components><android-livedata>,1,Reference
52235986,1,52236076,1068,"43321,58838",0,,"43351,57986",,3,663,5492211,,2649012,,"43351,65829","43351,65829",Room Database migration,<android><database><sqlite><android-room>,2,Reference
52381029,1,52396338,775,9/19/2018 0:34:05,17,,"43361,30688",,5,733,1841194,,,,,"43367,16946",Can we extract public/private keys from the Android Keystore?,<android><android-keystore>,1,Reference
52367169,1,52420312,1070,9/20/2018 7:59:56,68,,"43360,49594",,4,358,6000190,,,,,"43363,33329",Crop Detected Face in Android,<android><crop><face-detection>,2,Reference
50615225,1,52530498,1072,9/27/2018 6:11:41,2861,,"43251,0403",,5,1315,5125212,,,,,"43370,25811",Best way to update a single element using Paging Library,<android><android-architecture-components><android-paging><android-livedata>,1,Reference
52576072,1,52576209,1073,9/30/2018 8:39:26,0,,"43373,34796",,1,416,,user5436326,,,,"43373,36072",Manifest marge error after migrating to androidX,<android><android-jetpack><android-navigation-component>,1,Reference
49832787,1,52724308,1074,"43353,63468",4272,,"43204,6226",,1,1264,5827565,,5827565,,"43504,98213","43541,95883",Android LiveData prevent receive the last value when subscribe,<android><android-architecture-components><android-livedata><mutablelivedata>,5,Reference
52788958,1,52790082,1079,10/13/2018 6:15:22,3,,"43386,10081",,1,157,4414208,,,,,"43386,26067",Does event wrapper pattern replace the use of SingleLiveEvent?,<android><android-livedata><android-architecture-lifecycle><android-architecture>,1,Reference
53129932,1,53275304,1085,11/13/2018 6:48:14,237,,"43407,3844",,4,618,1404257,,,,,"43417,2835",How to capture frame by frame images from Android video recording in real time,<java><android><kotlin><video-processing><video-capture>,1,Reference
53638074,1,53638529,1088,"43232,76729",0,,"43439,74532",,1,25,2663916,,6296561,,"43505,91801","43505,91801",Espresso finding row in RecyclerView that could be off screen,<android><android-recyclerview><android-espresso>,1,Reference
53573731,1,53764393,1089,12/13/2018 14:45:10,284,,"43435,7635",,12,364,72437,,72437,,"43436,35318","43448,68372",Not able to update sqlite_sequence table using RoomDatabase.query,<android><android-room>,3,Reference
54016644,1,54017265,1091,"43525,26547",1,,"43468,214",,9,704,8034839,,8034839,,"43518,34469","43539,1998",What is the added advantage of using Bazel over Gradle?,<android><gradle><android-gradle><android-testing><bazel>,2,Reference
54489418,1,54490336,1094,"43498,23731",3,,"43498,09853",,2,111,490375,,,,,"43498,23731",Kotlin Singletons: Object vs a Class with private constructor,<kotlin><singleton>,1,Reference
54508117,1,54508853,822,"43557,00714",1,,"43499,92594",,4,138,914587,,,,,"43501,84306",Which is better for Android MVVM package by feature or package by layer?,<android><mvvm><android-architecture-components>,1,Reference
54967251,1,54980053,831,"43558,38773",24,,"43527,3819",,4,246,10591628,,10591628,,"43527,38589","43534,68358",How can I integrate OpenCV 4.0 into a pure C++ Android NDK project?,<android><c++><opencv><android-ndk>,1,Reference
26241916,1,,,,,,"41919,73581",,3,484,231768,,,,,"41966,5276",Error in Travis trying to submit app to Google's Play Store,<google-api><android-gradle><google-api-java-client><travis-ci><google-play>,2,Reference
26689630,1,,,,,,"41944,54825",,8,2392,2652471,,,,,"42963,28744",How to find an app's available restrictions for DevicePolicyManager.setApplicationRestrictions,<android><google-chrome><android-5.0-lollipop><device-policy-manager>,1,Reference
27738431,1,,,,,,"42006,28183",,1,278,987105,,,,,"42040,261",Android L - EMM/MDM - Launching Managed app from Unmanaged app,<android><android-5.0-lollipop>,1,Reference
29029594,1,,,,,,"42076,42519",,22,7668,870751,,,,,"43347,42894",Testing geofencing with Google Play Services 6.5.+,<android><google-play-services><geofencing>,6,Reference
30350739,1,,,,,,"42144,55006",,9,24330,2265145,,,,,"43283,98346",AutoCompleteTextView with Google Places shown in ListView just like Uber,<android><android-fragments><android-listview><google-places-api><autocompletetextview>,3,Reference
32134299,1,,,,,,"42237,29522",,39,16587,3035127,,3035127,,"42280,36829","42940,79456",Can you request permissions synchronously in Android Marshmallow (API 23)'s runtime permissions model?,<android><android-permissions><android-6.0-marshmallow>,5,Reference
32736708,1,,,,,,"42270,42316",,2,4172,4684069,,-1,,"42878,49069","43441,39797",How to use Bluetooth Low Energy (BLE) in an android chat application?,<android><bluetooth><chat><bluetooth-lowenergy>,2,Reference
34609427,1,,,,,,"42374,43635",,18,4795,292233,,292233,,"42379,35821","42620,58853",Stop listening for fingerprint when screen off,<android><fingerprint>,3,Reference
35054405,1,,,,,,"42397,27666",,3,2320,5717212,,,,,"42824,01964",Detect Gestures on Fingerprint Sensor-Android,<android><gesture><android-6.0-marshmallow><fingerprint>,2,Reference
35381104,1,,,,,,"42413,60184",,46,943,445360,,-1,,"42878,49653","42922,81853",In-app purchase promo codes breaks remote server verification?,<android><google-play><in-app-billing><promotion-code>,1,Reference
36713033,1,,,,,,"42479,36101",,2,494,2401535,,,,,"42491,78953",Does Android Content Provider authority definition break the DRY rule?,<android><android-contentprovider><dry>,1,Reference
37014990,1,,,,,,"42493,91009",,4,1045,5641865,,5641865,,"42494,00227","42494,00227",Synchronized method called by Android Activity onCreate method,<java><android><multithreading><android-activity>,1,Reference
37559401,1,,,,,,"42522,18383",,11,1558,6369323,,,,,"43280,72251",Switching to Camera2 in Android Vision API,<android><android-vision>,2,Reference
37597252,1,,,,,,"42523,68325",,3,437,2290191,,2290191,,"42523,69303","42528,71225",How should we deal with the growing IMPORT in a mvp project's model layer?,<android><IMPORT-pattern><mvp>,1,Reference
38305431,1,,,,,,"42562,4651",,1,1654,1934452,,,,,"43209,41758",Google Place API get latitude & longitude of places,<android><autocomplete><google-places-api>,1,Reference
39019899,1,,,,,,"42600,57449",,3,1328,1847734,,-1,,"42878,51218","42886,65703",Android Face Detection API - Stored video file,<android><video><face-detection><android-vision>,2,Reference
39443657,1,,,,,,"42625,21427",,2,967,4875115,,4875115,,"42625,40118","42628,50672",camerasource.takePicture() save rotated images in some device,<android><google-vision>,3,Reference
39470098,1,,,,,,"42626,519",,14,4423,1294150,,3857465,,"43356,45527","43356,45527",Why crypto object is needed for Android fingerprint authentication?,<android><android-fingerprint-api>,3,Reference
39658993,1,,,,,,"42636,45321",,16,3787,4477923,,,,,"42646,51304",Where to put BroadcastReceiver in Android MVP?,<android><mvp>,5,Reference
39797164,1,,,,,,"42643,738",,1,1363,628887,,-1,,"42878,50046","42653,67133",Is the Open Sourced Google Vision API CameraSource class Out-Dated?,<android><android-camera><google-play-services><android-vision><google-vision>,1,Reference
40331561,1,,,,,,"42673,7186",,1,1890,7027099,,,,,"42756,7427","Android, How to rotate recorded video using MediaRecorder in portrait mode",<android><video><orientation><mediarecorder><portrait>,2,Reference
40548551,1,,,,,,"42685,54083",,6,1120,1372146,,1372146,,"42687,70457","42687,70457","How to generate KeyPair in android KeyStore, protected by custom password",<android><keystore><key-pair><android-fingerprint-api>,1,Reference
41834529,1,,,,,,"42759,72604",,4,605,543640,,543640,,"42759,73087","42977,70968",getBuyIntentExtraParams does not exist? aka how do I use Version 6 in-app billing APIs?,<android><in-app-billing>,1,Reference
42345734,1,,,,,,"42786,55799",,1,1715,4832523,,4832523,,"42786,63381","42788,54021",Fingerprint scanner not detected when using Android 6.0 Fingerprint API on Samsung S5,<android><android-studio><android-6.0-marshmallow><fingerprint><android-fingerprint-api>,1,Reference
42418470,1,,,,,,"42789,60118",,3,736,1792386,,1792386,,"42789,64766","42936,50743",How to turn on the torch/flashlight with GooglePlay Services Vision API Xamarin Android,<android><xamarin><torch><flashlight><vision>,2,Reference
42548247,1,,,,,,"42796,26778",,1,514,,user5421769,,,,"42950,18363",How can I create multiple fingerprint scan and register in db?,<android><fingerprint><android-fingerprint-api>,1,Reference
43159280,1,,,,,,"42826,68635",,10,2007,2455259,,2455259,,"42826,70622","42836,91233",How to use mobile vision API with TextureView and Camera,<android><android-vision><google-vision><android-textureview>,1,Reference
43251528,1,,,,,,"42831,40749",,29,31846,487812,,6618622,,"43191,39083","43469,59199",Android O - Old start foreground service still working?,<android><location><android-8.0-oreo>,7,Reference
43300273,1,,,,,,"42833,87251",,2,205,967131,,,,,"42922,3469",Nearby Connections NullPointerException,<android><google-nearby>,1,Reference
43460985,1,,,,,,"42842,96041",,2,4098,2001687,,2001687,,"43358,58851","43358,58851",Android Camera2 preview occasionally rotated by 90 degrees,<android><rotation><android-camera2>,3,Reference
44231334,1,,,,,,"42883,82191",,16,4290,2534612,,767857,,"42887,72002","43177,42264",Android architecture components with MVP,<android><android-architecture-components>,2,Reference
44249483,1,,,,,,"42884,82207",,2,622,8082968,,8082968,,"42887,30356","42892,36095",Orientation corners of a QR-code,<android><image-processing><mobile><android-vision>,1,Reference
44911596,1,,,,,,"42920,73564",,3,308,8251758,,,,,"42921,54659",How do we implement in-app purchasing when the documentation is so inconsistent?,<android><in-app-purchase><google-play-services><in-app-billing><android-billing>,1,Reference
45005130,1,,,,,,"42926,27172",,4,2200,5700434,,,,,"42929,78138",SMS Retriever API - Generate 11 char hash code for app specific keystore file,<java><android><google-play-services>,1,Reference
45630903,1,,,,,,"42958,37",,3,545,3840288,,3840288,,"42958,46638","43020,46551",Device Owner on rooted Galaxy S8,<android><device-admin><samsung-knox>,2,Reference
46268768,1,,,,,,"42995,8689",,11,3161,3874721,,4604751,,"42996,37105","43383,20306",ViewModel for Fragment instead accessing Activity ViewModel?,<android><android-fragments><mvvm><kotlin><android-architecture-components>,2,Reference
46275819,1,,,,,,"42996,3913",,2,283,562592,,,,,"43007,55794",Add OpenSL to android,<java><android><android-ndk><opensl>,1,Reference
